alloc,,robots,,perm,,reason,,time
1,,[r2, r3, r4, r5, r1],,[2, 716, 1, 2, 5],,noPlanSynthesised,,13061
1,,[r2, r3, r4, r5, r1],,[1, 623, 1, 2, 17],,noPlanSynthesised,,15053
1,,[r2, r3, r4, r5, r1],,[2, 11, 2, 2, 13],,noPlanSynthesised,,15118
1,,[r2, r3, r4, r5, r1],,[2, 353, 1, 1, 7],,noPlanSynthesised,,15173
1,,[r2, r3, r4, r5, r1],,[1, 400, 2, 2, 14],,noPlanSynthesised,,15233
1,,[r2, r3, r4, r5, r1],,[2, 16, 1, 2, 9],,noPlanSynthesised,,15287
1,,[r2, r3, r4, r5, r1],,[1, 625, 1, 2, 22],,noPlanSynthesised,,15334
1,,[r2, r3, r4, r5, r1],,[1, 683, 2, 1, 17],,noPlanSynthesised,,15377
1,,[r2, r3, r4, r5, r1],,[2, 166, 2, 1, 14],,noPlanSynthesised,,15446
1,,[r2, r3, r4, r5, r1],,[2, 213, 2, 2, 8],,noPlanSynthesised,,15506
1,,[r2, r3, r4, r5, r1],,[1, 259, 2, 2, 19],,noPlanSynthesised,,15547
1,,[r2, r3, r4, r5, r1],,[1, 170, 2, 1, 11],,noPlanSynthesised,,15592
1,,[r2, r3, r4, r5, r1],,[1, 160, 1, 1, 3],,noPlanSynthesised,,15644
1,,[r2, r3, r4, r5, r1],,[2, 159, 2, 2, 8],,noPlanSynthesised,,15693
1,,[r2, r3, r4, r5, r1],,[2, 366, 2, 1, 2],,noPlanSynthesised,,15737
1,,[r2, r3, r4, r5, r1],,[2, 433, 1, 1, 1],,noPlanSynthesised,,15789
1,,[r2, r3, r4, r5, r1],,[1, 361, 1, 1, 24],,noPlanSynthesised,,15860
1,,[r2, r3, r4, r5, r1],,[1, 69, 2, 2, 1],,noPlanSynthesised,,15923
1,,[r2, r3, r4, r5, r1],,[1, 452, 1, 1, 14],,noPlanSynthesised,,15980
1,,[r2, r3, r4, r5, r1],,[1, 608, 2, 2, 14],,noPlanSynthesised,,16069
1,,[r2, r3, r4, r5, r1],,[1, 254, 1, 1, 3],,noPlanSynthesised,,16119
1,,[r2, r3, r4, r5, r1],,[2, 119, 2, 1, 20],,noPlanSynthesised,,16173
1,,[r2, r3, r4, r5, r1],,[2, 535, 1, 1, 5],,noPlanSynthesised,,16233
1,,[r2, r3, r4, r5, r1],,[2, 499, 2, 1, 17],,noPlanSynthesised,,16312
1,,[r2, r3, r4, r5, r1],,[2, 28, 2, 1, 23],,noPlanSynthesised,,16349
1,,[r2, r3, r4, r5, r1],,[1, 496, 1, 2, 22],,noPlanSynthesised,,16391
1,,[r2, r3, r4, r5, r1],,[2, 126, 2, 2, 19],,noPlanSynthesised,,16429
1,,[r2, r3, r4, r5, r1],,[2, 664, 1, 2, 2],,noPlanSynthesised,,16464
1,,[r2, r3, r4, r5, r1],,[1, 347, 1, 2, 23],,noPlanSynthesised,,16494
1,,[r2, r3, r4, r5, r1],,[1, 295, 2, 1, 1],,noPlanSynthesised,,16561
1,,[r2, r3, r4, r5, r1],,[1, 100, 2, 2, 15],,noPlanSynthesised,,16613
1,,[r2, r3, r4, r5, r1],,[1, 221, 2, 2, 3],,noPlanSynthesised,,16644
1,,[r2, r3, r4, r5, r1],,[2, 674, 1, 1, 7],,noPlanSynthesised,,16686
1,,[r2, r3, r4, r5, r1],,[1, 34, 1, 1, 5],,noPlanSynthesised,,16731
1,,[r2, r3, r4, r5, r1],,[2, 224, 2, 1, 7],,noPlanSynthesised,,16766
1,,[r2, r3, r4, r5, r1],,[2, 83, 2, 1, 11],,noPlanSynthesised,,16797
1,,[r2, r3, r4, r5, r1],,[2, 346, 2, 2, 16],,noPlanSynthesised,,16851
1,,[r2, r3, r4, r5, r1],,[2, 295, 1, 2, 11],,noPlanSynthesised,,16912
1,,[r2, r3, r4, r5, r1],,[1, 64, 1, 1, 18],,noPlanSynthesised,,16953
1,,[r2, r3, r4, r5, r1],,[1, 595, 1, 2, 13],,noPlanSynthesised,,17013
1,,[r2, r3, r4, r5, r1],,[1, 559, 1, 1, 24],,noPlanSynthesised,,17102
1,,[r2, r3, r4, r5, r1],,[1, 688, 2, 1, 19],,noPlanSynthesised,,17168
1,,[r2, r3, r4, r5, r1],,[1, 400, 2, 2, 2],,noPlanSynthesised,,17237
1,,[r2, r3, r4, r5, r1],,[2, 203, 2, 2, 6],,noPlanSynthesised,,17289
1,,[r2, r3, r4, r5, r1],,[1, 209, 2, 2, 11],,noPlanSynthesised,,17345
1,,[r2, r3, r4, r5, r1],,[2, 42, 1, 2, 20],,noPlanSynthesised,,17419
1,,[r2, r3, r4, r5, r1],,[2, 184, 1, 1, 3],,noPlanSynthesised,,17512
1,,[r2, r3, r4, r5, r1],,[1, 372, 2, 1, 12],,noPlanSynthesised,,17569
1,,[r2, r3, r4, r5, r1],,[1, 106, 2, 2, 18],,noPlanSynthesised,,17607
1,,[r2, r3, r4, r5, r1],,[2, 266, 1, 2, 9],,noPlanSynthesised,,17673
1,,[r2, r3, r4, r5, r1],,[2, 114, 1, 2, 13],,noPlanSynthesised,,17719
1,,[r2, r3, r4, r5, r1],,[2, 387, 2, 2, 2],,noPlanSynthesised,,17775
1,,[r2, r3, r4, r5, r1],,[1, 105, 2, 1, 5],,noPlanSynthesised,,17837
1,,[r2, r3, r4, r5, r1],,[1, 348, 2, 1, 21],,noPlanSynthesised,,17913
1,,[r2, r3, r4, r5, r1],,[2, 473, 1, 1, 2],,noPlanSynthesised,,17975
1,,[r2, r3, r4, r5, r1],,[2, 138, 1, 2, 16],,noPlanSynthesised,,18034
1,,[r2, r3, r4, r5, r1],,[1, 716, 2, 1, 24],,noPlanSynthesised,,18096
1,,[r2, r3, r4, r5, r1],,[2, 89, 2, 2, 11],,noPlanSynthesised,,18144
1,,[r2, r3, r4, r5, r1],,[2, 77, 1, 1, 11],,noPlanSynthesised,,18166
1,,[r2, r3, r4, r5, r1],,[2, 699, 2, 2, 17],,noPlanSynthesised,,18201
1,,[r2, r3, r4, r5, r1],,[1, 491, 1, 2, 15],,noPlanSynthesised,,18240
1,,[r2, r3, r4, r5, r1],,[1, 597, 2, 1, 17],,noPlanSynthesised,,18280
1,,[r2, r3, r4, r5, r1],,[2, 515, 1, 2, 13],,noPlanSynthesised,,18317
1,,[r2, r3, r4, r5, r1],,[1, 24, 2, 1, 21],,noPlanSynthesised,,18370
1,,[r2, r3, r4, r5, r1],,[2, 624, 2, 1, 7],,noPlanSynthesised,,18436
1,,[r2, r3, r4, r5, r1],,[2, 305, 2, 2, 6],,noPlanSynthesised,,18464
1,,[r2, r3, r4, r5, r1],,[1, 11, 2, 2, 11],,noPlanSynthesised,,18503
1,,[r2, r3, r4, r5, r1],,[2, 585, 2, 2, 21],,noPlanSynthesised,,18553
1,,[r2, r3, r4, r5, r1],,[1, 563, 2, 1, 19],,noPlanSynthesised,,18591
1,,[r2, r3, r4, r5, r1],,[2, 275, 1, 2, 22],,noPlanSynthesised,,18622
1,,[r2, r3, r4, r5, r1],,[2, 314, 2, 1, 8],,noPlanSynthesised,,18669
1,,[r2, r3, r4, r5, r1],,[1, 10, 2, 2, 13],,noPlanSynthesised,,18746
1,,[r2, r3, r4, r5, r1],,[2, 98, 1, 1, 15],,noPlanSynthesised,,18793
1,,[r2, r3, r4, r5, r1],,[1, 32, 1, 1, 7],,noPlanSynthesised,,18842
1,,[r2, r3, r4, r5, r1],,[1, 327, 2, 2, 4],,noPlanSynthesised,,18907
1,,[r2, r3, r4, r5, r1],,[1, 160, 1, 2, 13],,noPlanSynthesised,,19017
1,,[r2, r3, r4, r5, r1],,[1, 350, 1, 1, 12],,noPlanSynthesised,,19073
2,,[r2, r3, r4, r5, r1],,[3, 3, 2, 1, 349],,noPlanSynthesised,,19266
2,,[r2, r3, r4, r5, r1],,[3, 4, 2, 1, 56],,noPlanSynthesised,,19273
2,,[r2, r3, r4, r5, r1],,[4, 6, 1, 1, 153],,noPlanSynthesised,,19291
2,,[r2, r3, r4, r5, r1],,[6, 6, 2, 2, 521],,noPlanSynthesised,,19464
2,,[r2, r3, r4, r5, r1],,[5, 5, 1, 1, 217],,noPlanSynthesised,,19480
2,,[r2, r3, r4, r5, r1],,[5, 6, 1, 1, 159],,noPlanSynthesised,,19485
2,,[r2, r3, r4, r5, r1],,[3, 1, 1, 1, 223],,noPlanSynthesised,,19491
2,,[r2, r3, r4, r5, r1],,[2, 1, 2, 2, 210],,noPlanSynthesised,,19498
2,,[r2, r3, r4, r5, r1],,[4, 2, 1, 2, 375],,noPlanSynthesised,,19551
2,,[r2, r3, r4, r5, r1],,[5, 2, 2, 1, 162],,noPlanSynthesised,,19557
2,,[r2, r3, r4, r5, r1],,[4, 1, 1, 2, 239],,noPlanSynthesised,,19563
2,,[r2, r3, r4, r5, r1],,[4, 4, 1, 1, 351],,noPlanSynthesised,,19566
2,,[r2, r3, r4, r5, r1],,[1, 2, 2, 1, 357],,noPlanSynthesised,,19570
2,,[r2, r3, r4, r5, r1],,[1, 1, 2, 2, 248],,noPlanSynthesised,,19573
2,,[r2, r3, r4, r5, r1],,[5, 6, 2, 1, 252],,noPlanSynthesised,,19578
2,,[r2, r3, r4, r5, r1],,[3, 4, 2, 1, 283],,noPlanSynthesised,,19581
2,,[r2, r3, r4, r5, r1],,[1, 6, 1, 1, 367],,noPlanSynthesised,,19585
2,,[r2, r3, r4, r5, r1],,[3, 5, 1, 2, 56],,noPlanSynthesised,,19589
2,,[r2, r3, r4, r5, r1],,[6, 4, 2, 2, 626],,noPlanSynthesised,,19606
2,,[r2, r3, r4, r5, r1],,[6, 3, 1, 1, 7],,noPlanSynthesised,,19621
2,,[r2, r3, r4, r5, r1],,[4, 5, 2, 1, 345],,noPlanSynthesised,,19626
2,,[r2, r3, r4, r5, r1],,[5, 1, 2, 2, 685],,noPlanSynthesised,,19633
2,,[r2, r3, r4, r5, r1],,[2, 3, 2, 1, 617],,noPlanSynthesised,,19650
2,,[r2, r3, r4, r5, r1],,[2, 3, 2, 1, 475],,noPlanSynthesised,,19659
2,,[r2, r3, r4, r5, r1],,[6, 6, 2, 2, 165],,noPlanSynthesised,,19871
2,,[r2, r3, r4, r5, r1],,[6, 4, 2, 2, 468],,noPlanSynthesised,,19931
2,,[r2, r3, r4, r5, r1],,[1, 6, 1, 1, 118],,noPlanSynthesised,,19937
2,,[r2, r3, r4, r5, r1],,[1, 1, 1, 2, 200],,noPlanSynthesised,,19940
2,,[r2, r3, r4, r5, r1],,[2, 2, 1, 1, 595],,noPlanSynthesised,,19943
2,,[r2, r3, r4, r5, r1],,[6, 2, 1, 2, 436],,noPlanSynthesised,,19972
2,,[r2, r3, r4, r5, r1],,[1, 2, 1, 2, 498],,noPlanSynthesised,,19995
2,,[r2, r3, r4, r5, r1],,[3, 2, 2, 2, 476],,noPlanSynthesised,,20008
2,,[r2, r3, r4, r5, r1],,[1, 6, 2, 2, 663],,noPlanSynthesised,,20018
2,,[r2, r3, r4, r5, r1],,[4, 2, 2, 1, 283],,noPlanSynthesised,,20023
2,,[r2, r3, r4, r5, r1],,[5, 2, 2, 2, 66],,noPlanSynthesised,,20026
2,,[r2, r3, r4, r5, r1],,[5, 6, 2, 2, 610],,noPlanSynthesised,,20032
2,,[r2, r3, r4, r5, r1],,[6, 5, 1, 2, 20],,noPlanSynthesised,,20040
2,,[r2, r3, r4, r5, r1],,[2, 2, 1, 1, 128],,noPlanSynthesised,,20043
2,,[r2, r3, r4, r5, r1],,[4, 4, 1, 2, 247],,noPlanSynthesised,,20046
2,,[r2, r3, r4, r5, r1],,[6, 5, 2, 2, 53],,noPlanSynthesised,,20055
2,,[r2, r3, r4, r5, r1],,[1, 3, 1, 2, 311],,noPlanSynthesised,,20060
2,,[r2, r3, r4, r5, r1],,[3, 6, 1, 1, 411],,noPlanSynthesised,,20068
2,,[r2, r3, r4, r5, r1],,[1, 3, 2, 1, 319],,noPlanSynthesised,,20072
2,,[r2, r3, r4, r5, r1],,[3, 3, 1, 1, 626],,noPlanSynthesised,,20076
2,,[r2, r3, r4, r5, r1],,[3, 5, 2, 2, 575],,noPlanSynthesised,,20080
2,,[r2, r3, r4, r5, r1],,[4, 6, 1, 1, 141],,noPlanSynthesised,,20084
2,,[r2, r3, r4, r5, r1],,[5, 4, 2, 1, 216],,noPlanSynthesised,,20088
2,,[r2, r3, r4, r5, r1],,[1, 4, 1, 1, 407],,noPlanSynthesised,,20091
2,,[r2, r3, r4, r5, r1],,[1, 1, 1, 2, 297],,noPlanSynthesised,,20093
2,,[r2, r3, r4, r5, r1],,[5, 3, 2, 1, 172],,noPlanSynthesised,,20096
2,,[r2, r3, r4, r5, r1],,[2, 2, 1, 1, 262],,noPlanSynthesised,,20099
2,,[r2, r3, r4, r5, r1],,[2, 4, 2, 1, 11],,noPlanSynthesised,,20102
2,,[r2, r3, r4, r5, r1],,[6, 2, 1, 2, 681],,noPlanSynthesised,,20113
2,,[r2, r3, r4, r5, r1],,[2, 5, 1, 1, 239],,noPlanSynthesised,,20119
2,,[r2, r3, r4, r5, r1],,[4, 4, 2, 2, 522],,noPlanSynthesised,,20122
2,,[r2, r3, r4, r5, r1],,[4, 4, 2, 1, 571],,noPlanSynthesised,,20126
2,,[r2, r3, r4, r5, r1],,[1, 4, 1, 2, 340],,noPlanSynthesised,,20130
2,,[r2, r3, r4, r5, r1],,[6, 6, 2, 1, 178],,noPlanSynthesised,,20201
2,,[r2, r3, r4, r5, r1],,[1, 6, 2, 2, 163],,noPlanSynthesised,,20212
2,,[r2, r3, r4, r5, r1],,[6, 1, 1, 2, 653],,noPlanSynthesised,,20227
2,,[r2, r3, r4, r5, r1],,[3, 3, 2, 2, 537],,noPlanSynthesised,,20231
2,,[r2, r3, r4, r5, r1],,[5, 4, 2, 1, 263],,noPlanSynthesised,,20234
2,,[r2, r3, r4, r5, r1],,[6, 5, 1, 2, 290],,noPlanSynthesised,,20243
2,,[r2, r3, r4, r5, r1],,[3, 3, 2, 1, 405],,noPlanSynthesised,,20247
2,,[r2, r3, r4, r5, r1],,[4, 2, 1, 2, 302],,noPlanSynthesised,,20250
2,,[r2, r3, r4, r5, r1],,[1, 1, 1, 1, 521],,noPlanSynthesised,,20253
2,,[r2, r3, r4, r5, r1],,[2, 5, 1, 2, 454],,noPlanSynthesised,,20256
2,,[r2, r3, r4, r5, r1],,[1, 3, 2, 1, 402],,noPlanSynthesised,,20264
2,,[r2, r3, r4, r5, r1],,[4, 1, 2, 1, 119],,noPlanSynthesised,,20271
2,,[r2, r3, r4, r5, r1],,[1, 4, 1, 1, 285],,noPlanSynthesised,,20274
2,,[r2, r3, r4, r5, r1],,[6, 4, 1, 1, 678],,noPlanSynthesised,,20286
2,,[r2, r3, r4, r5, r1],,[2, 3, 1, 1, 116],,noPlanSynthesised,,20292
2,,[r2, r3, r4, r5, r1],,[5, 5, 1, 2, 273],,noPlanSynthesised,,20300
2,,[r2, r3, r4, r5, r1],,[5, 2, 1, 2, 151],,noPlanSynthesised,,20311
2,,[r2, r3, r4, r5, r1],,[4, 3, 2, 1, 302],,noPlanSynthesised,,20316
2,,[r2, r3, r4, r5, r1],,[3, 5, 2, 1, 475],,noPlanSynthesised,,20319
2,,[r2, r3, r4, r5, r1],,[3, 5, 2, 1, 414],,noPlanSynthesised,,20323
2,,[r2, r3, r4, r5, r1],,[6, 1, 2, 2, 182],,noPlanSynthesised,,20331
2,,[r2, r3, r4, r5, r1],,[3, 1, 1, 2, 289],,noPlanSynthesised,,20334
2,,[r2, r3, r4, r5, r1],,[2, 1, 2, 1, 270],,noPlanSynthesised,,20337
2,,[r2, r3, r4, r5, r1],,[2, 4, 1, 1, 218],,noPlanSynthesised,,20340
2,,[r2, r3, r4, r5, r1],,[4, 1, 2, 2, 413],,noPlanSynthesised,,20344
2,,[r2, r3, r4, r5, r1],,[2, 1, 2, 2, 237],,noPlanSynthesised,,20347
2,,[r2, r3, r4, r5, r1],,[6, 1, 1, 1, 327],,noPlanSynthesised,,20354
2,,[r2, r3, r4, r5, r1],,[3, 2, 1, 2, 395],,noPlanSynthesised,,20357
2,,[r2, r3, r4, r5, r1],,[5, 6, 2, 2, 191],,noPlanSynthesised,,20361
2,,[r2, r3, r4, r5, r1],,[5, 3, 2, 1, 221],,noPlanSynthesised,,20365
2,,[r2, r3, r4, r5, r1],,[3, 1, 1, 2, 344],,noPlanSynthesised,,20369
2,,[r2, r3, r4, r5, r1],,[2, 5, 1, 2, 422],,noPlanSynthesised,,20373
2,,[r2, r3, r4, r5, r1],,[2, 4, 1, 1, 678],,noPlanSynthesised,,20380
2,,[r2, r3, r4, r5, r1],,[4, 2, 2, 1, 600],,noPlanSynthesised,,20387
2,,[r2, r3, r4, r5, r1],,[6, 5, 1, 1, 668],,noPlanSynthesised,,20397
2,,[r2, r3, r4, r5, r1],,[5, 1, 2, 2, 157],,noPlanSynthesised,,20401
2,,[r2, r3, r4, r5, r1],,[5, 5, 2, 2, 352],,noPlanSynthesised,,20405
2,,[r2, r3, r4, r5, r1],,[2, 1, 1, 2, 185],,noPlanSynthesised,,20415
2,,[r2, r3, r4, r5, r1],,[2, 2, 2, 2, 588],,noPlanSynthesised,,20419
2,,[r2, r3, r4, r5, r1],,[2, 1, 1, 1, 325],,noPlanSynthesised,,20423
2,,[r2, r3, r4, r5, r1],,[2, 4, 2, 1, 118],,noPlanSynthesised,,20430
2,,[r2, r3, r4, r5, r1],,[5, 1, 1, 2, 326],,noPlanSynthesised,,20435
2,,[r2, r3, r4, r5, r1],,[1, 4, 2, 1, 268],,noPlanSynthesised,,20439
3,,[r2, r3, r4, r5, r1],,[67, 5, 2, 1, 5],,noPlanSynthesised,,20589
3,,[r2, r3, r4, r5, r1],,[116, 1, 2, 1, 2],,noPlanSynthesised,,20753
3,,[r2, r3, r4, r5, r1],,[59, 6, 2, 1, 10],,noPlanSynthesised,,20894
3,,[r2, r3, r4, r5, r1],,[104, 6, 2, 1, 8],,noPlanSynthesised,,21043
3,,[r2, r3, r4, r5, r1],,[82, 4, 2, 2, 9],,noPlanSynthesised,,21162
3,,[r2, r3, r4, r5, r1],,[58, 3, 2, 2, 11],,noPlanSynthesised,,21294
3,,[r2, r3, r4, r5, r1],,[64, 6, 2, 1, 22],,noPlanSynthesised,,21391
3,,[r2, r3, r4, r5, r1],,[31, 4, 2, 2, 24],,noPlanSynthesised,,21515
3,,[r2, r3, r4, r5, r1],,[97, 3, 2, 2, 21],,noPlanSynthesised,,21631
3,,[r2, r3, r4, r5, r1],,[18, 3, 1, 2, 8],,noPlanSynthesised,,21762
3,,[r2, r3, r4, r5, r1],,[107, 2, 1, 1, 3],,noPlanSynthesised,,21875
3,,[r2, r3, r4, r5, r1],,[40, 6, 2, 1, 5],,noPlanSynthesised,,22020
3,,[r2, r3, r4, r5, r1],,[31, 1, 1, 2, 6],,noPlanSynthesised,,22131
3,,[r2, r3, r4, r5, r1],,[39, 6, 2, 1, 15],,noPlanSynthesised,,22245
3,,[r2, r3, r4, r5, r1],,[107, 1, 1, 1, 12],,noPlanSynthesised,,22390
3,,[r2, r3, r4, r5, r1],,[3, 1, 1, 2, 7],,noPlanSynthesised,,22487
3,,[r2, r3, r4, r5, r1],,[81, 5, 2, 1, 2],,noPlanSynthesised,,22585
3,,[r2, r3, r4, r5, r1],,[43, 6, 2, 1, 17],,noPlanSynthesised,,22693
3,,[r2, r3, r4, r5, r1],,[2, 5, 1, 2, 22],,noPlanSynthesised,,22792
3,,[r2, r3, r4, r5, r1],,[3, 4, 2, 2, 5],,noPlanSynthesised,,22891
3,,[r2, r3, r4, r5, r1],,[19, 2, 1, 1, 17],,noPlanSynthesised,,22983
3,,[r2, r3, r4, r5, r1],,[53, 2, 1, 2, 20],,noPlanSynthesised,,23082
3,,[r2, r3, r4, r5, r1],,[61, 3, 1, 1, 18],,noPlanSynthesised,,23206
3,,[r2, r3, r4, r5, r1],,[118, 3, 1, 2, 16],,noPlanSynthesised,,23339
3,,[r2, r3, r4, r5, r1],,[60, 5, 1, 2, 20],,noPlanSynthesised,,23474
3,,[r2, r3, r4, r5, r1],,[14, 1, 1, 2, 11],,noPlanSynthesised,,23598
3,,[r2, r3, r4, r5, r1],,[72, 5, 2, 1, 18],,noPlanSynthesised,,23714
3,,[r2, r3, r4, r5, r1],,[6, 1, 1, 1, 20],,noPlanSynthesised,,23839
3,,[r2, r3, r4, r5, r1],,[75, 6, 1, 2, 2],,noPlanSynthesised,,23996
3,,[r2, r3, r4, r5, r1],,[47, 3, 1, 2, 22],,noPlanSynthesised,,24114
3,,[r2, r3, r4, r5, r1],,[23, 2, 1, 1, 16],,noPlanSynthesised,,24224
3,,[r2, r3, r4, r5, r1],,[7, 2, 2, 1, 11],,noPlanSynthesised,,24323
3,,[r2, r3, r4, r5, r1],,[15, 2, 2, 1, 10],,noPlanSynthesised,,24430
3,,[r2, r3, r4, r5, r1],,[35, 4, 1, 1, 17],,noPlanSynthesised,,24544
3,,[r2, r3, r4, r5, r1],,[48, 6, 1, 1, 5],,noPlanSynthesised,,24653
3,,[r2, r3, r4, r5, r1],,[101, 3, 2, 2, 8],,noPlanSynthesised,,24746
3,,[r2, r3, r4, r5, r1],,[115, 5, 1, 1, 4],,noPlanSynthesised,,24856
3,,[r2, r3, r4, r5, r1],,[20, 4, 1, 2, 11],,noPlanSynthesised,,24971
3,,[r2, r3, r4, r5, r1],,[101, 6, 1, 1, 22],,noPlanSynthesised,,25070
3,,[r2, r3, r4, r5, r1],,[32, 5, 2, 1, 4],,noPlanSynthesised,,25185
3,,[r2, r3, r4, r5, r1],,[47, 1, 1, 1, 1],,noPlanSynthesised,,25308
3,,[r2, r3, r4, r5, r1],,[108, 6, 1, 1, 6],,noPlanSynthesised,,25453
3,,[r2, r3, r4, r5, r1],,[61, 4, 1, 2, 1],,noPlanSynthesised,,25630
3,,[r2, r3, r4, r5, r1],,[7, 2, 1, 2, 16],,noPlanSynthesised,,25748
3,,[r2, r3, r4, r5, r1],,[2, 6, 2, 2, 9],,noPlanSynthesised,,25844
3,,[r2, r3, r4, r5, r1],,[18, 5, 2, 1, 22],,noPlanSynthesised,,25947
3,,[r2, r3, r4, r5, r1],,[107, 6, 1, 1, 6],,noPlanSynthesised,,26038
3,,[r2, r3, r4, r5, r1],,[14, 2, 1, 1, 24],,noPlanSynthesised,,26134
3,,[r2, r3, r4, r5, r1],,[84, 3, 1, 2, 19],,noPlanSynthesised,,26233
3,,[r2, r3, r4, r5, r1],,[70, 2, 2, 1, 8],,noPlanSynthesised,,26347
3,,[r2, r3, r4, r5, r1],,[55, 6, 2, 1, 9],,noPlanSynthesised,,26450
3,,[r2, r3, r4, r5, r1],,[53, 2, 1, 1, 8],,noPlanSynthesised,,26543
3,,[r2, r3, r4, r5, r1],,[9, 3, 2, 1, 24],,noPlanSynthesised,,26638
3,,[r2, r3, r4, r5, r1],,[76, 6, 1, 2, 15],,noPlanSynthesised,,26741
3,,[r2, r3, r4, r5, r1],,[74, 1, 1, 1, 12],,noPlanSynthesised,,26838
3,,[r2, r3, r4, r5, r1],,[31, 1, 1, 2, 21],,noPlanSynthesised,,26981
3,,[r2, r3, r4, r5, r1],,[32, 2, 1, 2, 1],,noPlanSynthesised,,27126
3,,[r2, r3, r4, r5, r1],,[1, 5, 2, 2, 13],,noPlanSynthesised,,27284
3,,[r2, r3, r4, r5, r1],,[118, 6, 2, 2, 18],,noPlanSynthesised,,27391
3,,[r2, r3, r4, r5, r1],,[35, 6, 1, 1, 18],,noPlanSynthesised,,27491
3,,[r2, r3, r4, r5, r1],,[74, 4, 1, 2, 8],,noPlanSynthesised,,27590
3,,[r2, r3, r4, r5, r1],,[108, 2, 1, 1, 20],,noPlanSynthesised,,27685
3,,[r2, r3, r4, r5, r1],,[34, 6, 2, 2, 7],,noPlanSynthesised,,27773
3,,[r2, r3, r4, r5, r1],,[50, 5, 2, 1, 22],,noPlanSynthesised,,27876
3,,[r2, r3, r4, r5, r1],,[86, 1, 1, 1, 12],,noPlanSynthesised,,27997
3,,[r2, r3, r4, r5, r1],,[83, 1, 2, 1, 1],,noPlanSynthesised,,28120
3,,[r2, r3, r4, r5, r1],,[91, 6, 2, 1, 12],,noPlanSynthesised,,28214
3,,[r2, r3, r4, r5, r1],,[61, 2, 2, 1, 22],,noPlanSynthesised,,28313
3,,[r2, r3, r4, r5, r1],,[26, 4, 2, 2, 12],,noPlanSynthesised,,28412
3,,[r2, r3, r4, r5, r1],,[80, 6, 1, 1, 11],,noPlanSynthesised,,28521
3,,[r2, r3, r4, r5, r1],,[111, 4, 2, 2, 7],,noPlanSynthesised,,28616
3,,[r2, r3, r4, r5, r1],,[26, 2, 1, 2, 12],,noPlanSynthesised,,28705
3,,[r2, r3, r4, r5, r1],,[69, 3, 1, 1, 5],,noPlanSynthesised,,28818
3,,[r2, r3, r4, r5, r1],,[40, 4, 2, 2, 21],,noPlanSynthesised,,28968
3,,[r2, r3, r4, r5, r1],,[100, 3, 2, 2, 8],,noPlanSynthesised,,29112
3,,[r2, r3, r4, r5, r1],,[75, 5, 2, 2, 3],,noPlanSynthesised,,29206
3,,[r2, r3, r4, r5, r1],,[8, 5, 1, 1, 15],,noPlanSynthesised,,29294
3,,[r2, r3, r4, r5, r1],,[24, 2, 1, 1, 5],,noPlanSynthesised,,29391
