alloc,,robots,,perm,,reason,,time
1,,[r2, r3, r4, r5, r1],,[586, 2, 2, 2, 5],,noPlanSynthesised,,15594
3,,[r2, r3, r4, r5],,[2743, 26, 1, 2],,noPlanSynthesised,,38703
3,,[r2, r3, r4, r5],,[4121, 23, 1, 2],,noPlanSynthesised,,38755
3,,[r2, r3, r4, r5],,[2668, 109, 2, 1],,noPlanSynthesised,,38865
3,,[r2, r3, r4, r5],,[1757, 108, 1, 1],,noPlanSynthesised,,38916
3,,[r2, r3, r4, r5],,[4625, 89, 2, 2],,noPlanSynthesised,,38946
3,,[r2, r3, r4, r5],,[4005, 19, 2, 1],,noPlanSynthesised,,39006
3,,[r2, r3, r4, r5],,[4515, 113, 1, 1],,noPlanSynthesised,,39164
3,,[r2, r3, r4, r5],,[4173, 23, 2, 1],,noPlanSynthesised,,39227
3,,[r2, r3, r4, r5],,[4682, 80, 1, 1],,noPlanSynthesised,,39272
3,,[r2, r3, r4, r5],,[1466, 5, 2, 2],,noPlanSynthesised,,39324
3,,[r2, r3, r4, r5],,[2776, 11, 1, 1],,noPlanSynthesised,,39361
3,,[r2, r3, r4, r5],,[3563, 74, 1, 2],,noPlanSynthesised,,39388
4,,[r2, r3, r4, r5, r1],,[24, 5, 1, 2, 120],,noPlanSynthesised,,39676
4,,[r2, r3, r4, r5, r1],,[15, 1, 2, 2, 29],,noPlanSynthesised,,39752
4,,[r2, r3, r4, r5, r1],,[11, 4, 2, 2, 114],,noPlanSynthesised,,39794
4,,[r2, r3, r4, r5, r1],,[3, 1, 1, 1, 81],,noPlanSynthesised,,39857
4,,[r2, r3, r4, r5, r1],,[21, 4, 1, 1, 55],,noPlanSynthesised,,39908
4,,[r2, r3, r4, r5, r1],,[22, 2, 1, 1, 13],,noPlanSynthesised,,39944
4,,[r2, r3, r4, r5, r1],,[12, 4, 2, 2, 75],,noPlanSynthesised,,40027
4,,[r2, r3, r4, r5, r1],,[8, 5, 2, 1, 109],,noPlanSynthesised,,40085
4,,[r2, r3, r4, r5, r1],,[15, 4, 2, 1, 53],,noPlanSynthesised,,40135
4,,[r2, r3, r4, r5, r1],,[8, 1, 2, 1, 92],,noPlanSynthesised,,40168
4,,[r2, r3, r4, r5, r1],,[1, 4, 1, 2, 76],,noPlanSynthesised,,40226
4,,[r2, r3, r4, r5, r1],,[19, 5, 2, 2, 79],,noPlanSynthesised,,40280
4,,[r2, r3, r4, r5, r1],,[8, 5, 1, 2, 47],,noPlanSynthesised,,40339
4,,[r2, r3, r4, r5, r1],,[23, 1, 2, 2, 79],,noPlanSynthesised,,40359
4,,[r2, r3, r4, r5, r1],,[5, 1, 2, 1, 5],,noPlanSynthesised,,40401
4,,[r2, r3, r4, r5, r1],,[9, 3, 2, 1, 106],,noPlanSynthesised,,40432
4,,[r2, r3, r4, r5, r1],,[20, 5, 2, 2, 55],,noPlanSynthesised,,40484
4,,[r2, r3, r4, r5, r1],,[19, 6, 1, 2, 42],,noPlanSynthesised,,40562
4,,[r2, r3, r4, r5, r1],,[23, 6, 1, 2, 93],,noPlanSynthesised,,40587
4,,[r2, r3, r4, r5, r1],,[7, 4, 2, 2, 87],,noPlanSynthesised,,40605
4,,[r2, r3, r4, r5, r1],,[24, 1, 1, 2, 19],,noPlanSynthesised,,40652
4,,[r2, r3, r4, r5, r1],,[19, 2, 2, 2, 102],,noPlanSynthesised,,40674
4,,[r2, r3, r4, r5, r1],,[24, 4, 2, 1, 5],,noPlanSynthesised,,40742
4,,[r2, r3, r4, r5, r1],,[18, 5, 1, 2, 47],,noPlanSynthesised,,40796
4,,[r2, r3, r4, r5, r1],,[6, 6, 1, 1, 48],,noPlanSynthesised,,40819
4,,[r2, r3, r4, r5, r1],,[9, 6, 2, 2, 53],,noPlanSynthesised,,40843
4,,[r2, r3, r4, r5, r1],,[1, 3, 2, 2, 17],,noPlanSynthesised,,40868
4,,[r2, r3, r4, r5, r1],,[10, 3, 1, 1, 2],,noPlanSynthesised,,40906
4,,[r2, r3, r4, r5, r1],,[24, 6, 1, 1, 57],,noPlanSynthesised,,40967
4,,[r2, r3, r4, r5, r1],,[3, 2, 2, 2, 112],,noPlanSynthesised,,41009
4,,[r2, r3, r4, r5, r1],,[22, 1, 1, 2, 75],,noPlanSynthesised,,41082
4,,[r2, r3, r4, r5, r1],,[22, 5, 1, 2, 37],,noPlanSynthesised,,41114
4,,[r2, r3, r4, r5, r1],,[7, 2, 1, 1, 87],,noPlanSynthesised,,41164
4,,[r2, r3, r4, r5, r1],,[13, 6, 2, 2, 34],,noPlanSynthesised,,41187
4,,[r2, r3, r4, r5, r1],,[3, 1, 1, 1, 77],,noPlanSynthesised,,41219
4,,[r2, r3, r4, r5, r1],,[18, 2, 2, 1, 72],,noPlanSynthesised,,41268
4,,[r2, r3, r4, r5, r1],,[23, 4, 2, 1, 7],,noPlanSynthesised,,41320
4,,[r2, r3, r4, r5, r1],,[3, 5, 2, 2, 62],,noPlanSynthesised,,41393
4,,[r2, r3, r4, r5, r1],,[17, 1, 1, 1, 75],,noPlanSynthesised,,41446
4,,[r2, r3, r4, r5, r1],,[19, 1, 2, 1, 103],,noPlanSynthesised,,41469
4,,[r2, r3, r4, r5, r1],,[12, 5, 2, 1, 20],,noPlanSynthesised,,42127
4,,[r2, r3, r4, r5, r1],,[12, 5, 2, 2, 66],,noPlanSynthesised,,42339
4,,[r2, r3, r4, r5, r1],,[20, 1, 2, 1, 79],,noPlanSynthesised,,42434
4,,[r2, r3, r4, r5, r1],,[3, 1, 2, 1, 45],,noPlanSynthesised,,42479
4,,[r2, r3, r4, r5, r1],,[8, 4, 1, 2, 50],,noPlanSynthesised,,42564
4,,[r2, r3, r4, r5, r1],,[3, 3, 2, 2, 1],,noPlanSynthesised,,42614
4,,[r2, r3, r4, r5, r1],,[18, 6, 1, 2, 17],,noPlanSynthesised,,42648
4,,[r2, r3, r4, r5, r1],,[7, 3, 1, 1, 46],,noPlanSynthesised,,42692
4,,[r2, r3, r4, r5, r1],,[2, 5, 1, 2, 63],,noPlanSynthesised,,42726
4,,[r2, r3, r4, r5, r1],,[21, 2, 1, 2, 3],,noPlanSynthesised,,42743
4,,[r2, r3, r4, r5, r1],,[18, 6, 1, 1, 83],,noPlanSynthesised,,42756
4,,[r2, r3, r4, r5, r1],,[22, 3, 2, 2, 110],,noPlanSynthesised,,42813
4,,[r2, r3, r4, r5, r1],,[17, 4, 2, 2, 81],,noPlanSynthesised,,42885
4,,[r2, r3, r4, r5, r1],,[5, 2, 2, 2, 61],,noPlanSynthesised,,42929
4,,[r2, r3, r4, r5, r1],,[3, 3, 1, 2, 90],,noPlanSynthesised,,42957
4,,[r2, r3, r4, r5, r1],,[17, 4, 2, 2, 17],,noPlanSynthesised,,42991
4,,[r2, r3, r4, r5, r1],,[9, 6, 2, 2, 94],,noPlanSynthesised,,43056
4,,[r2, r3, r4, r5, r1],,[2, 3, 1, 1, 18],,noPlanSynthesised,,43079
4,,[r2, r3, r4, r5, r1],,[6, 1, 1, 2, 29],,noPlanSynthesised,,43104
4,,[r2, r3, r4, r5, r1],,[12, 5, 2, 2, 79],,noPlanSynthesised,,43141
4,,[r2, r3, r4, r5, r1],,[24, 1, 2, 2, 97],,noPlanSynthesised,,43162
4,,[r2, r3, r4, r5, r1],,[5, 5, 1, 2, 64],,noPlanSynthesised,,43178
4,,[r2, r3, r4, r5, r1],,[19, 4, 1, 2, 100],,noPlanSynthesised,,43211
4,,[r2, r3, r4, r5, r1],,[23, 2, 1, 2, 118],,noPlanSynthesised,,43226
4,,[r2, r3, r4, r5, r1],,[19, 1, 2, 1, 27],,noPlanSynthesised,,43243
4,,[r2, r3, r4, r5, r1],,[23, 2, 2, 2, 15],,noPlanSynthesised,,43263
4,,[r2, r3, r4, r5, r1],,[22, 2, 2, 2, 38],,noPlanSynthesised,,43277
4,,[r2, r3, r4, r5, r1],,[2, 5, 1, 1, 6],,noPlanSynthesised,,43364
4,,[r2, r3, r4, r5, r1],,[7, 1, 1, 2, 73],,noPlanSynthesised,,43380
4,,[r2, r3, r4, r5, r1],,[22, 6, 1, 2, 101],,noPlanSynthesised,,43413
4,,[r2, r3, r4, r5, r1],,[23, 6, 2, 1, 24],,noPlanSynthesised,,43435
4,,[r2, r3, r4, r5, r1],,[20, 6, 1, 1, 24],,noPlanSynthesised,,43464
4,,[r2, r3, r4, r5, r1],,[4, 3, 1, 2, 93],,noPlanSynthesised,,43482
4,,[r2, r3, r4, r5, r1],,[19, 1, 1, 1, 120],,noPlanSynthesised,,43506
4,,[r2, r3, r4, r5, r1],,[16, 4, 2, 1, 35],,noPlanSynthesised,,43571
4,,[r2, r3, r4, r5, r1],,[16, 4, 2, 1, 36],,noPlanSynthesised,,43707
4,,[r2, r3, r4, r5, r1],,[21, 1, 1, 1, 93],,noPlanSynthesised,,43726
4,,[r2, r3, r4, r5, r1],,[4, 2, 1, 1, 1],,noPlanSynthesised,,43862
4,,[r2, r3, r4, r5, r1],,[15, 6, 2, 1, 93],,noPlanSynthesised,,43897
4,,[r2, r3, r4, r5, r1],,[4, 2, 1, 1, 45],,noPlanSynthesised,,43940
4,,[r2, r3, r4, r5, r1],,[11, 5, 2, 2, 25],,noPlanSynthesised,,43973
4,,[r2, r3, r4, r5, r1],,[17, 3, 1, 1, 57],,noPlanSynthesised,,43994
4,,[r2, r3, r4, r5, r1],,[20, 5, 2, 2, 96],,noPlanSynthesised,,44060
4,,[r2, r3, r4, r5, r1],,[7, 4, 1, 2, 115],,noPlanSynthesised,,44097
4,,[r2, r3, r4, r5, r1],,[7, 4, 1, 2, 65],,noPlanSynthesised,,44118
4,,[r2, r3, r4, r5, r1],,[20, 2, 2, 1, 115],,noPlanSynthesised,,44162
4,,[r2, r3, r4, r5, r1],,[22, 4, 2, 2, 112],,noPlanSynthesised,,44181
4,,[r2, r3, r4, r5, r1],,[22, 5, 1, 2, 117],,noPlanSynthesised,,44197
4,,[r2, r3, r4, r5, r1],,[7, 3, 2, 2, 19],,noPlanSynthesised,,44211
4,,[r2, r3, r4, r5, r1],,[1, 4, 2, 2, 61],,noPlanSynthesised,,44231
4,,[r2, r3, r4, r5, r1],,[23, 4, 1, 2, 30],,noPlanSynthesised,,44250
4,,[r2, r3, r4, r5, r1],,[12, 2, 1, 1, 48],,noPlanSynthesised,,44274
4,,[r2, r3, r4, r5, r1],,[1, 2, 2, 1, 50],,noPlanSynthesised,,44291
4,,[r2, r3, r4, r5, r1],,[24, 1, 2, 2, 116],,noPlanSynthesised,,44333
4,,[r2, r3, r4, r5, r1],,[22, 1, 2, 1, 90],,noPlanSynthesised,,44360
4,,[r2, r3, r4, r5, r1],,[3, 5, 2, 2, 88],,noPlanSynthesised,,44377
4,,[r2, r3, r4, r5, r1],,[4, 2, 1, 1, 27],,noPlanSynthesised,,44394
4,,[r2, r3, r4, r5, r1],,[11, 4, 2, 2, 59],,noPlanSynthesised,,44407
4,,[r2, r3, r4, r5, r1],,[4, 3, 2, 1, 70],,noPlanSynthesised,,44694
5,,[r2, r3, r4, r5, r1],,[27, 1, 2, 2, 2],,noPlanSynthesised,,44958
5,,[r2, r3, r4, r5, r1],,[21, 4, 1, 2, 2],,noPlanSynthesised,,47252
5,,[r2, r3, r4, r5, r1],,[96, 12, 1, 1, 1],,noPlanSynthesised,,47530
5,,[r2, r3, r4, r5, r1],,[71, 6, 1, 2, 5],,noPlanSynthesised,,47771
5,,[r2, r3, r4, r5, r1],,[5, 7, 1, 1, 5],,noPlanSynthesised,,47849
5,,[r2, r3, r4, r5, r1],,[117, 2, 2, 1, 6],,noPlanSynthesised,,48058
5,,[r2, r3, r4, r5, r1],,[44, 15, 2, 1, 2],,noPlanSynthesised,,48187
5,,[r2, r3, r4, r5, r1],,[26, 20, 1, 2, 5],,noPlanSynthesised,,48481
5,,[r2, r3, r4, r5, r1],,[12, 14, 1, 2, 4],,noPlanSynthesised,,48740
5,,[r2, r3, r4, r5, r1],,[72, 2, 1, 1, 1],,noPlanSynthesised,,48874
5,,[r2, r3, r4, r5, r1],,[49, 9, 2, 1, 4],,noPlanSynthesised,,48964
5,,[r2, r3, r4, r5, r1],,[38, 21, 1, 2, 2],,noPlanSynthesised,,49083
5,,[r2, r3, r4, r5, r1],,[49, 5, 2, 2, 1],,noPlanSynthesised,,49165
5,,[r2, r3, r4, r5, r1],,[88, 8, 1, 1, 4],,noPlanSynthesised,,49261
5,,[r2, r3, r4, r5, r1],,[86, 9, 2, 1, 2],,noPlanSynthesised,,49489
5,,[r2, r3, r4, r5, r1],,[2, 17, 2, 1, 6],,noPlanSynthesised,,49671
5,,[r2, r3, r4, r5, r1],,[32, 1, 1, 2, 4],,noPlanSynthesised,,49739
5,,[r2, r3, r4, r5, r1],,[73, 18, 2, 1, 5],,noPlanSynthesised,,49804
5,,[r2, r3, r4, r5, r1],,[74, 20, 2, 1, 6],,noPlanSynthesised,,50212
5,,[r2, r3, r4, r5, r1],,[23, 23, 1, 1, 4],,noPlanSynthesised,,50305
5,,[r2, r3, r4, r5, r1],,[100, 14, 2, 2, 5],,noPlanSynthesised,,50737
5,,[r2, r3, r4, r5, r1],,[23, 9, 1, 1, 6],,noPlanSynthesised,,50929
5,,[r2, r3, r4, r5, r1],,[68, 1, 1, 1, 4],,noPlanSynthesised,,51089
5,,[r2, r3, r4, r5, r1],,[48, 14, 2, 2, 1],,noPlanSynthesised,,51237
5,,[r2, r3, r4, r5, r1],,[108, 4, 2, 2, 6],,noPlanSynthesised,,51331
5,,[r2, r3, r4, r5, r1],,[35, 4, 1, 2, 4],,noPlanSynthesised,,51476
5,,[r2, r3, r4, r5, r1],,[82, 2, 2, 1, 4],,noPlanSynthesised,,51536
5,,[r2, r3, r4, r5, r1],,[5, 19, 1, 1, 4],,noPlanSynthesised,,51615
5,,[r2, r3, r4, r5, r1],,[33, 23, 1, 1, 6],,noPlanSynthesised,,51692
5,,[r2, r3, r4, r5, r1],,[83, 17, 1, 1, 1],,noPlanSynthesised,,51754
5,,[r2, r3, r4, r5, r1],,[107, 23, 1, 1, 6],,noPlanSynthesised,,51809
5,,[r2, r3, r4, r5, r1],,[55, 1, 1, 1, 6],,noPlanSynthesised,,52091
5,,[r2, r3, r4, r5, r1],,[45, 7, 1, 1, 1],,noPlanSynthesised,,52156
5,,[r2, r3, r4, r5, r1],,[64, 24, 1, 2, 6],,noPlanSynthesised,,53629
5,,[r2, r3, r4, r5, r1],,[3, 6, 2, 1, 6],,noPlanSynthesised,,53869
5,,[r2, r3, r4, r5, r1],,[86, 18, 1, 2, 1],,noPlanSynthesised,,54072
5,,[r2, r3, r4, r5, r1],,[40, 15, 1, 2, 6],,noPlanSynthesised,,54432
5,,[r2, r3, r4, r5, r1],,[113, 5, 1, 2, 5],,noPlanSynthesised,,54582
5,,[r2, r3, r4, r5, r1],,[2, 5, 2, 2, 1],,noPlanSynthesised,,54665
5,,[r2, r3, r4, r5, r1],,[95, 16, 2, 1, 3],,noPlanSynthesised,,55175
5,,[r2, r3, r4, r5, r1],,[98, 18, 1, 2, 3],,noPlanSynthesised,,55392
5,,[r2, r3, r4, r5, r1],,[37, 10, 2, 1, 6],,noPlanSynthesised,,55527
5,,[r2, r3, r4, r5, r1],,[33, 1, 2, 1, 6],,noPlanSynthesised,,55629
5,,[r2, r3, r4, r5, r1],,[2, 16, 1, 1, 5],,noPlanSynthesised,,55907
5,,[r2, r3, r4, r5, r1],,[104, 24, 2, 2, 3],,noPlanSynthesised,,56280
5,,[r2, r3, r4, r5, r1],,[39, 7, 1, 1, 2],,noPlanSynthesised,,56487
5,,[r2, r3, r4, r5, r1],,[90, 8, 1, 1, 6],,noPlanSynthesised,,56809
5,,[r2, r3, r4, r5, r1],,[32, 3, 1, 1, 1],,noPlanSynthesised,,56913
5,,[r2, r3, r4, r5, r1],,[69, 7, 2, 2, 5],,noPlanSynthesised,,57018
5,,[r2, r3, r4, r5, r1],,[83, 15, 2, 2, 5],,noPlanSynthesised,,57113
5,,[r2, r3, r4, r5, r1],,[114, 9, 2, 1, 4],,noPlanSynthesised,,57195
5,,[r2, r3, r4, r5, r1],,[34, 18, 2, 1, 6],,noPlanSynthesised,,57485
5,,[r2, r3, r4, r5, r1],,[54, 21, 1, 1, 6],,noPlanSynthesised,,57792
5,,[r2, r3, r4, r5, r1],,[22, 7, 2, 2, 6],,noPlanSynthesised,,57972
5,,[r2, r3, r4, r5, r1],,[55, 4, 2, 1, 5],,noPlanSynthesised,,58208
5,,[r2, r3, r4, r5, r1],,[77, 6, 2, 2, 6],,noPlanSynthesised,,58311
5,,[r2, r3, r4, r5, r1],,[105, 2, 2, 2, 3],,noPlanSynthesised,,58529
5,,[r2, r3, r4, r5, r1],,[98, 5, 2, 1, 4],,noPlanSynthesised,,58728
5,,[r2, r3, r4, r5, r1],,[47, 4, 2, 2, 6],,noPlanSynthesised,,58856
5,,[r2, r3, r4, r5, r1],,[3, 9, 1, 1, 5],,noPlanSynthesised,,58931
5,,[r2, r3, r4, r5, r1],,[91, 3, 2, 1, 2],,noPlanSynthesised,,59218
5,,[r2, r3, r4, r5, r1],,[79, 11, 1, 1, 5],,noPlanSynthesised,,59300
5,,[r2, r3, r4, r5, r1],,[36, 1, 1, 1, 1],,noPlanSynthesised,,59482
5,,[r2, r3, r4, r5, r1],,[68, 12, 2, 2, 6],,noPlanSynthesised,,59724
5,,[r2, r3, r4, r5, r1],,[68, 2, 1, 1, 1],,noPlanSynthesised,,59848
5,,[r2, r3, r4, r5, r1],,[45, 14, 1, 1, 4],,noPlanSynthesised,,60031
5,,[r2, r3, r4, r5, r1],,[114, 19, 2, 1, 6],,noPlanSynthesised,,60114
5,,[r2, r3, r4, r5, r1],,[34, 5, 2, 2, 1],,noPlanSynthesised,,60184
5,,[r2, r3, r4, r5, r1],,[26, 2, 2, 2, 1],,noPlanSynthesised,,60262
5,,[r2, r3, r4, r5, r1],,[15, 15, 1, 1, 6],,noPlanSynthesised,,60657
5,,[r2, r3, r4, r5, r1],,[82, 18, 1, 2, 6],,noPlanSynthesised,,60880
5,,[r2, r3, r4, r5, r1],,[98, 12, 1, 1, 5],,noPlanSynthesised,,61064
5,,[r2, r3, r4, r5, r1],,[14, 23, 2, 2, 5],,noPlanSynthesised,,61156
5,,[r2, r3, r4, r5, r1],,[18, 21, 2, 1, 5],,noPlanSynthesised,,61235
5,,[r2, r3, r4, r5, r1],,[102, 9, 1, 2, 3],,noPlanSynthesised,,61358
5,,[r2, r3, r4, r5, r1],,[63, 2, 2, 2, 2],,noPlanSynthesised,,61530
5,,[r2, r3, r4, r5, r1],,[38, 3, 2, 2, 1],,noPlanSynthesised,,61625
5,,[r2, r3, r4, r5, r1],,[92, 13, 2, 2, 5],,noPlanSynthesised,,61726
5,,[r2, r3, r4, r5, r1],,[16, 18, 1, 1, 4],,noPlanSynthesised,,61864
5,,[r2, r3, r4, r5, r1],,[73, 23, 1, 2, 5],,noPlanSynthesised,,61953
5,,[r2, r3, r4, r5, r1],,[64, 20, 1, 2, 6],,noPlanSynthesised,,63403
5,,[r2, r3, r4, r5, r1],,[64, 23, 2, 1, 3],,noPlanSynthesised,,63713
5,,[r2, r3, r4, r5, r1],,[42, 19, 1, 2, 3],,noPlanSynthesised,,63788
5,,[r2, r3, r4, r5, r1],,[3, 14, 1, 2, 3],,noPlanSynthesised,,63876
5,,[r2, r3, r4, r5, r1],,[24, 9, 2, 1, 3],,noPlanSynthesised,,63973
5,,[r2, r3, r4, r5, r1],,[63, 22, 2, 2, 5],,noPlanSynthesised,,64142
5,,[r2, r3, r4, r5, r1],,[92, 14, 2, 1, 5],,noPlanSynthesised,,64204
5,,[r2, r3, r4, r5, r1],,[115, 15, 2, 2, 1],,noPlanSynthesised,,64350
5,,[r2, r3, r4, r5, r1],,[30, 20, 1, 2, 5],,noPlanSynthesised,,64498
5,,[r2, r3, r4, r5, r1],,[97, 4, 1, 2, 4],,noPlanSynthesised,,64590
5,,[r2, r3, r4, r5, r1],,[93, 16, 1, 1, 6],,noPlanSynthesised,,64706
5,,[r2, r3, r4, r5, r1],,[60, 17, 1, 1, 2],,noPlanSynthesised,,65015
5,,[r2, r3, r4, r5, r1],,[14, 10, 2, 1, 1],,noPlanSynthesised,,65102
5,,[r2, r3, r4, r5, r1],,[1, 22, 2, 1, 5],,noPlanSynthesised,,65385
5,,[r2, r3, r4, r5, r1],,[33, 8, 2, 1, 6],,noPlanSynthesised,,65563
5,,[r2, r3, r4, r5, r1],,[110, 2, 2, 2, 4],,noPlanSynthesised,,65867
5,,[r2, r3, r4, r5, r1],,[61, 6, 1, 2, 4],,noPlanSynthesised,,66039
5,,[r2, r3, r4, r5, r1],,[24, 11, 2, 1, 4],,noPlanSynthesised,,66134
5,,[r2, r3, r4, r5, r1],,[114, 24, 1, 1, 4],,noPlanSynthesised,,66226
5,,[r2, r3, r4, r5, r1],,[37, 19, 1, 2, 1],,noPlanSynthesised,,66346
6,,[r2, r3, r4, r5, r1],,[3, 1, 1, 1, 349],,noPlanSynthesised,,66499
6,,[r2, r3, r4, r5, r1],,[2, 2, 1, 2, 16],,noPlanSynthesised,,66589
6,,[r2, r3, r4, r5, r1],,[6, 4, 1, 1, 644],,noPlanSynthesised,,66647
6,,[r2, r3, r4, r5, r1],,[2, 6, 2, 1, 303],,noPlanSynthesised,,66704
6,,[r2, r3, r4, r5, r1],,[3, 3, 1, 1, 522],,noPlanSynthesised,,66815
6,,[r2, r3, r4, r5, r1],,[5, 6, 2, 2, 377],,noPlanSynthesised,,66840
6,,[r2, r3, r4, r5, r1],,[3, 4, 1, 1, 243],,noPlanSynthesised,,66894
6,,[r2, r3, r4, r5, r1],,[2, 3, 2, 1, 180],,noPlanSynthesised,,67265
6,,[r2, r3, r4, r5, r1],,[2, 3, 2, 1, 459],,noPlanSynthesised,,67324
6,,[r2, r3, r4, r5, r1],,[1, 5, 2, 1, 154],,noPlanSynthesised,,67351
6,,[r2, r3, r4, r5, r1],,[3, 3, 1, 1, 426],,noPlanSynthesised,,67436
6,,[r2, r3, r4, r5, r1],,[1, 6, 1, 2, 209],,noPlanSynthesised,,67464
6,,[r2, r3, r4, r5, r1],,[1, 2, 2, 2, 243],,noPlanSynthesised,,67487
6,,[r2, r3, r4, r5, r1],,[2, 4, 2, 1, 202],,noPlanSynthesised,,67523
6,,[r2, r3, r4, r5, r1],,[5, 1, 2, 2, 86],,noPlanSynthesised,,67593
6,,[r2, r3, r4, r5, r1],,[2, 4, 2, 2, 447],,noPlanSynthesised,,67640
6,,[r2, r3, r4, r5, r1],,[1, 1, 1, 2, 444],,noPlanSynthesised,,67679
6,,[r2, r3, r4, r5, r1],,[6, 6, 2, 1, 385],,noPlanSynthesised,,67881
6,,[r2, r3, r4, r5, r1],,[4, 3, 2, 2, 547],,noPlanSynthesised,,67928
6,,[r2, r3, r4, r5, r1],,[4, 1, 2, 1, 602],,noPlanSynthesised,,67962
6,,[r2, r3, r4, r5, r1],,[4, 2, 2, 2, 474],,noPlanSynthesised,,67988
6,,[r2, r3, r4, r5, r1],,[3, 1, 2, 2, 423],,noPlanSynthesised,,68046
6,,[r2, r3, r4, r5, r1],,[2, 2, 1, 2, 440],,noPlanSynthesised,,68067
6,,[r2, r3, r4, r5, r1],,[1, 2, 1, 2, 606],,noPlanSynthesised,,68092
6,,[r2, r3, r4, r5, r1],,[6, 4, 2, 2, 170],,noPlanSynthesised,,68123
6,,[r2, r3, r4, r5, r1],,[3, 2, 2, 2, 314],,noPlanSynthesised,,68152
6,,[r2, r3, r4, r5, r1],,[3, 2, 2, 2, 207],,noPlanSynthesised,,68189
6,,[r2, r3, r4, r5, r1],,[4, 6, 1, 1, 514],,noPlanSynthesised,,68210
6,,[r2, r3, r4, r5, r1],,[4, 4, 2, 1, 359],,noPlanSynthesised,,68227
6,,[r2, r3, r4, r5, r1],,[4, 1, 1, 2, 462],,noPlanSynthesised,,68255
6,,[r2, r3, r4, r5, r1],,[1, 4, 2, 1, 222],,noPlanSynthesised,,68284
6,,[r2, r3, r4, r5, r1],,[3, 1, 1, 2, 349],,noPlanSynthesised,,68306
6,,[r2, r3, r4, r5, r1],,[2, 1, 2, 1, 233],,noPlanSynthesised,,68325
6,,[r2, r3, r4, r5, r1],,[6, 5, 1, 1, 336],,noPlanSynthesised,,68419
6,,[r2, r3, r4, r5, r1],,[3, 5, 1, 1, 453],,noPlanSynthesised,,68480
6,,[r2, r3, r4, r5, r1],,[2, 4, 1, 1, 437],,noPlanSynthesised,,68510
6,,[r2, r3, r4, r5, r1],,[6, 1, 2, 1, 10],,noPlanSynthesised,,68764
6,,[r2, r3, r4, r5, r1],,[2, 3, 1, 2, 100],,noPlanSynthesised,,68878
6,,[r2, r3, r4, r5, r1],,[1, 1, 1, 2, 244],,noPlanSynthesised,,68916
6,,[r2, r3, r4, r5, r1],,[1, 5, 2, 2, 328],,noPlanSynthesised,,68945
6,,[r2, r3, r4, r5, r1],,[6, 6, 2, 2, 278],,noPlanSynthesised,,68973
6,,[r2, r3, r4, r5, r1],,[6, 5, 2, 2, 621],,noPlanSynthesised,,69082
6,,[r2, r3, r4, r5, r1],,[5, 3, 1, 1, 23],,noPlanSynthesised,,69160
6,,[r2, r3, r4, r5, r1],,[6, 5, 2, 1, 2],,noPlanSynthesised,,69212
6,,[r2, r3, r4, r5, r1],,[6, 6, 2, 2, 269],,noPlanSynthesised,,69240
6,,[r2, r3, r4, r5, r1],,[1, 5, 2, 1, 667],,noPlanSynthesised,,69287
6,,[r2, r3, r4, r5, r1],,[2, 1, 1, 1, 705],,noPlanSynthesised,,69317
6,,[r2, r3, r4, r5, r1],,[4, 5, 2, 1, 61],,noPlanSynthesised,,69359
6,,[r2, r3, r4, r5, r1],,[3, 5, 2, 1, 392],,noPlanSynthesised,,69383
6,,[r2, r3, r4, r5, r1],,[5, 2, 2, 1, 351],,noPlanSynthesised,,69429
6,,[r2, r3, r4, r5, r1],,[4, 4, 1, 2, 626],,noPlanSynthesised,,69457
6,,[r2, r3, r4, r5, r1],,[1, 2, 1, 2, 232],,noPlanSynthesised,,69497
6,,[r2, r3, r4, r5, r1],,[2, 1, 2, 1, 54],,noPlanSynthesised,,69584
6,,[r2, r3, r4, r5, r1],,[2, 4, 1, 2, 507],,noPlanSynthesised,,69610
6,,[r2, r3, r4, r5, r1],,[5, 3, 2, 2, 599],,noPlanSynthesised,,69629
6,,[r2, r3, r4, r5, r1],,[2, 1, 1, 1, 398],,noPlanSynthesised,,69670
6,,[r2, r3, r4, r5, r1],,[4, 4, 1, 1, 641],,noPlanSynthesised,,69692
6,,[r2, r3, r4, r5, r1],,[2, 1, 2, 1, 102],,noPlanSynthesised,,69743
6,,[r2, r3, r4, r5, r1],,[2, 3, 1, 2, 444],,noPlanSynthesised,,69770
6,,[r2, r3, r4, r5, r1],,[1, 6, 2, 1, 664],,noPlanSynthesised,,69796
6,,[r2, r3, r4, r5, r1],,[5, 5, 1, 2, 194],,noPlanSynthesised,,69813
6,,[r2, r3, r4, r5, r1],,[5, 2, 1, 1, 667],,noPlanSynthesised,,69831
6,,[r2, r3, r4, r5, r1],,[6, 4, 1, 2, 16],,noPlanSynthesised,,69885
6,,[r2, r3, r4, r5, r1],,[1, 3, 2, 1, 14],,noPlanSynthesised,,69903
6,,[r2, r3, r4, r5, r1],,[1, 6, 2, 1, 590],,noPlanSynthesised,,69919
6,,[r2, r3, r4, r5, r1],,[6, 3, 1, 2, 546],,noPlanSynthesised,,69972
6,,[r2, r3, r4, r5, r1],,[6, 5, 1, 2, 116],,noPlanSynthesised,,70006
6,,[r2, r3, r4, r5, r1],,[3, 6, 2, 1, 439],,noPlanSynthesised,,70053
