alloc,,robots,,perm,,reason,,time
696,,[r2, r3, r4, r5, r1],,[3, 11, 1, 2, 14],,noPlanSynthesised,,35180
1030,,[r2, r3, r4, r5, r1],,[1, 15, 2, 2, 355],,noPlanSynthesised,,155329
111,,[r2, r3, r4, r5, r1],,[1, 2, 1, 2, 27],,noPlanSynthesised,,155403
105,,[r2, r3, r4, r5, r1],,[6, 8, 2, 1, 15],,noPlanSynthesised,,155605
870,,[r2, r3, r4, r5, r1],,[15, 48, 2, 1, 4],,noPlanSynthesised,,156001
1040,,[r2, r3, r4, r5, r1],,[1, 9, 2, 2, 686],,noPlanSynthesised,,156162
453,,[r2, r3, r4, r5, r1],,[14, 109, 2, 1, 5],,noPlanSynthesised,,156305
857,,[r2, r3, r4, r5, r1],,[459, 3, 2, 1, 5],,noPlanSynthesised,,156400
581,,[r2, r3, r4, r5, r1],,[354, 5, 2, 1, 3],,noPlanSynthesised,,156450
1718,,[r2, r3, r4, r5, r1],,[4, 93, 1, 2, 17],,noPlanSynthesised,,156829
721,,[r2, r3, r4, r5, r1],,[4580, 2, 2, 2, 2],,noPlanSynthesised,,156914
1137,,[r2, r3, r4, r5, r1],,[7, 3, 2, 1, 19],,noPlanSynthesised,,157154
1298,,[r2, r3, r4, r5, r1],,[3, 114, 1, 1, 5],,noPlanSynthesised,,157717
71,,[r2, r3, r4, r5, r1],,[19, 5, 2, 1, 50],,noPlanSynthesised,,157875
303,,[r2, r3, r4, r5, r1],,[2, 1, 1, 2, 658],,noPlanSynthesised,,157963
1597,,[r2, r3, r4, r5, r1],,[2, 5, 2, 1, 4939],,noPlanSynthesised,,158058
240,,[r2, r3, r4, r5, r1],,[9, 24, 1, 1, 2],,noPlanSynthesised,,158298
565,,[r2, r3, r4, r5, r1],,[4, 17, 2, 2, 2],,noPlanSynthesised,,158489
356,,[r2, r3, r4, r5, r1],,[13, 22, 2, 1, 17],,noPlanSynthesised,,158907
107,,[r2, r3, r4, r5, r1],,[65, 4, 1, 1, 11],,noPlanSynthesised,,159040
739,,[r2, r3, r4, r5, r1],,[69, 13, 2, 1, 2],,noPlanSynthesised,,159483
148,,[r2, r3, r4, r5, r1],,[6, 17, 1, 1, 18],,noPlanSynthesised,,160214
1375,,[r2, r3, r4, r5, r1],,[543, 39, 2, 1, 1],,noPlanSynthesised,,160431
1671,,[r2, r3, r4, r5, r1],,[1, 47, 2, 2, 409],,noPlanSynthesised,,160930
1638,,[r2, r3, r4, r5, r1],,[1, 87, 1, 2, 39],,noPlanSynthesised,,161108
950,,[r2, r3, r4, r5, r1],,[1, 6, 1, 2, 2],,noPlanSynthesised,,161422
567,,[r2, r3, r4, r5, r1],,[21, 8, 1, 1, 6],,noPlanSynthesised,,161677
1046,,[r2, r3, r4, r5, r1],,[1, 106, 2, 1, 55],,noPlanSynthesised,,161866
44,,[r2, r3, r4, r5, r1],,[51, 3, 1, 2, 4],,noPlanSynthesised,,162261
1436,,[r2, r3, r4, r5, r1],,[6, 109, 2, 2, 18],,noPlanSynthesised,,162994
30,,[r2, r3, r4, r5, r1],,[16, 24, 1, 2, 14],,noPlanSynthesised,,164353
1052,,[r2, r3, r4, r5, r1],,[1, 591, 1, 2, 22],,noPlanSynthesised,,164474
1128,,[r2, r3, r4, r5, r1],,[6, 24, 1, 2, 24],,noPlanSynthesised,,167786
1268,,[r2, r3, r4, r5, r1],,[5, 21, 2, 1, 4],,noPlanSynthesised,,168309
37,,[r2, r3, r4, r5, r1],,[3, 8, 2, 2, 110],,noPlanSynthesised,,170457
1458,,[r2, r3, r4, r5, r1],,[22, 2, 1, 2, 101],,noPlanSynthesised,,170753
1036,,[r2, r3, r4, r5, r1],,[6, 2, 1, 1, 66],,noPlanSynthesised,,171345
781,,[r2, r3, r4, r5, r1],,[3947, 2, 2, 1, 1],,noPlanSynthesised,,171432
1284,,[r2, r3, r4, r5, r1],,[2, 3, 2, 2, 102],,noPlanSynthesised,,171552
1691,,[r2, r3, r4, r5, r1],,[529, 6, 2, 2, 2],,noPlanSynthesised,,171889
1672,,[r2, r3, r4, r5, r1],,[1, 2, 2, 2, 3320],,noPlanSynthesised,,172005
506,,[r2, r3, r4, r5, r1],,[17, 5, 2, 2, 7],,noPlanSynthesised,,172140
1705,,[r2, r3, r4, r5, r1],,[20, 76, 1, 1, 6],,noPlanSynthesised,,172666
24,,[r2, r3, r4, r5, r1],,[2, 3, 1, 1, 686],,noPlanSynthesised,,172757
711,,[r2, r3, r4, r5, r1],,[47, 3, 2, 1, 5],,noPlanSynthesised,,173123
1458,,[r2, r3, r4, r5, r1],,[7, 6, 1, 2, 66],,noPlanSynthesised,,173683
1188,,[r2, r3, r4, r5, r1],,[1, 4, 1, 2, 2256],,noPlanSynthesised,,173792
1178,,[r2, r3, r4, r5, r1],,[7, 9, 2, 1, 23],,noPlanSynthesised,,174129
497,,[r2, r3, r4, r5, r1],,[88, 4, 2, 1, 14],,noPlanSynthesised,,174237
1711,,[r2, r3, r4, r5, r1],,[6, 3, 2, 2, 64],,noPlanSynthesised,,174327
1312,,[r2, r3, r4, r5, r1],,[38375, 3, 1, 1, 1],,noPlanSynthesised,,174369
1086,,[r2, r3, r4, r5, r1],,[1, 3, 1, 2, 4363],,noPlanSynthesised,,174443
265,,[r2, r3, r4, r5, r1],,[32, 3, 1, 1, 11],,noPlanSynthesised,,174531
652,,[r2, r3, r4, r5, r1],,[2, 2, 2, 1, 1],,noPlanSynthesised,,174714
277,,[r2, r3, r4, r5, r1],,[5, 3, 2, 2, 20],,noPlanSynthesised,,175682
905,,[r2, r3, r4, r5, r1],,[104, 5, 1, 2, 1],,noPlanSynthesised,,176059
1106,,[r2, r3, r4, r5, r1],,[4, 20, 1, 2, 73],,noPlanSynthesised,,176338
1354,,[r2, r3, r4, r5, r1],,[569, 70, 2, 1, 1],,noPlanSynthesised,,176602
1011,,[r2, r3, r4, r5, r1],,[2, 21, 2, 1, 610],,noPlanSynthesised,,177211
389,,[r2, r3, r4, r5, r1],,[10, 3, 1, 2, 6],,noPlanSynthesised,,177300
345,,[r2, r3, r4, r5, r1],,[3, 17, 1, 2, 47],,noPlanSynthesised,,177545
989,,[r2, r3, r4, r5, r1],,[2, 108, 1, 1, 45],,noPlanSynthesised,,178229
889,,[r2, r3, r4, r5, r1],,[44, 20, 1, 2, 2],,noPlanSynthesised,,178544
810,,[r2, r3, r4, r5, r1],,[7, 117, 1, 1, 1],,noPlanSynthesised,,179205
1264,,[r2, r3, r4, r5, r1],,[2, 15, 1, 2, 79],,noPlanSynthesised,,179438
196,,[r2, r3, r4, r5, r1],,[591, 4, 1, 1, 6],,noPlanSynthesised,,179601
877,,[r2, r3, r4, r5, r1],,[227, 6, 1, 1, 2],,noPlanSynthesised,,179914
1294,,[r2, r3, r4, r5, r1],,[4, 49, 1, 1, 10],,noPlanSynthesised,,180662
520,,[r2, r3, r4, r5, r1],,[21, 21, 1, 1, 20],,noPlanSynthesised,,181007
263,,[r2, r3, r4, r5, r1],,[119, 7, 2, 1, 2],,noPlanSynthesised,,181231
980,,[r2, r3, r4, r5, r1],,[2, 8, 2, 2, 591],,noPlanSynthesised,,181779
846,,[r2, r3, r4, r5, r1],,[50, 2, 2, 1, 8],,noPlanSynthesised,,181964
1366,,[r2, r3, r4, r5, r1],,[942, 5, 2, 1, 1],,noPlanSynthesised,,182188
1320,,[r2, r3, r4, r5, r1],,[128, 87, 1, 2, 1],,noPlanSynthesised,,182345
106,,[r2, r3, r4, r5, r1],,[6, 5, 1, 1, 85],,noPlanSynthesised,,182742
1610,,[r2, r3, r4, r5, r1],,[1, 14, 2, 1, 607],,noPlanSynthesised,,183103
1004,,[r2, r3, r4, r5, r1],,[5, 17, 2, 2, 30],,noPlanSynthesised,,183281
127,,[r2, r3, r4, r5, r1],,[3, 3, 2, 2, 14],,noPlanSynthesised,,183443
1367,,[r2, r3, r4, r5, r1],,[26, 7, 1, 1, 1],,noPlanSynthesised,,183767
1059,,[r2, r3, r4, r5, r1],,[1, 49, 2, 1, 22],,noPlanSynthesised,,183913
1216,,[r2, r3, r4, r5, r1],,[1, 2, 2, 2, 253],,noPlanSynthesised,,184008
734,,[r2, r3, r4, r5, r1],,[13, 659, 1, 1, 2],,noPlanSynthesised,,184105
29,,[r2, r3, r4, r5, r1],,[16, 4, 2, 2, 46],,noPlanSynthesised,,184223
493,,[r2, r3, r4, r5, r1],,[256, 2, 2, 2, 6],,noPlanSynthesised,,184307
1195,,[r2, r3, r4, r5, r1],,[1, 3, 1, 2, 3635],,noPlanSynthesised,,184397
828,,[r2, r3, r4, r5, r1],,[103, 7, 2, 2, 4],,noPlanSynthesised,,184635
679,,[r2, r3, r4, r5, r1],,[3, 3, 1, 2, 3],,noPlanSynthesised,,186035
502,,[r2, r3, r4, r5, r1],,[45, 4, 2, 2, 4],,noPlanSynthesised,,187607
490,,[r2, r3, r4, r5, r1],,[433, 3, 1, 2, 6],,noPlanSynthesised,,187797
177,,[r2, r3, r4, r5, r1],,[1, 4, 2, 1, 82],,noPlanSynthesised,,188083
391,,[r2, r3, r4, r5, r1],,[3, 23, 2, 1, 60],,noPlanSynthesised,,188753
531,,[r2, r3, r4, r5, r1],,[4, 60, 2, 2, 17],,noPlanSynthesised,,189130
637,,[r2, r3, r4, r5, r1],,[418, 18, 2, 2, 1],,noPlanSynthesised,,189342
1716,,[r2, r3, r4, r5, r1],,[1, 75, 2, 2, 15],,noPlanSynthesised,,191966
217,,[r2, r3, r4, r5, r1],,[2, 21, 1, 2, 19],,noPlanSynthesised,,192297
1550,,[r2, r3, r4, r5, r1],,[4, 1, 2, 1, 35],,noPlanSynthesised,,192452
1559,,[r2, r3, r4, r5, r1],,[4, 21, 2, 1, 30],,noPlanSynthesised,,206159
1453,,[r2, r3, r4, r5, r1],,[2, 46, 2, 2, 3],,noPlanSynthesised,,206476
1070,,[r2, r3, r4, r5, r1],,[2, 54, 2, 2, 60],,noPlanSynthesised,,207667
238,,[r2, r3, r4, r5, r1],,[401, 5, 1, 2, 1],,noPlanSynthesised,,208090
996,,[r2, r3, r4, r5, r1],,[2, 3, 2, 2, 46],,noPlanSynthesised,,208242
400,,[r2, r3, r4, r5, r1],,[4, 24, 2, 1, 5],,noPlanSynthesised,,208809
1104,,[r2, r3, r4, r5, r1],,[1, 78, 1, 1, 118],,noPlanSynthesised,,211914
404,,[r2, r3, r4, r5, r1],,[2, 22, 2, 1, 12],,noPlanSynthesised,,212241
249,,[r2, r3, r4, r5, r1],,[22, 5, 1, 2, 14],,noPlanSynthesised,,212722
1455,,[r2, r3, r4, r5, r1],,[4, 53, 1, 2, 3],,noPlanSynthesised,,213159
1320,,[r2, r3, r4, r5, r1],,[670, 109, 2, 2, 1],,noPlanSynthesised,,213371
1242,,[r2, r3, r4, r5, r1],,[4, 4, 2, 2, 221],,noPlanSynthesised,,213490
1393,,[r2, r3, r4, r5, r1],,[30, 84, 1, 2, 1],,noPlanSynthesised,,213754
1063,,[r2, r3, r4, r5, r1],,[2, 59, 1, 2, 3],,noPlanSynthesised,,215970
1498,,[r2, r3, r4, r5, r1],,[3, 21, 1, 2, 117],,noPlanSynthesised,,218219
1451,,[r2, r3, r4, r5, r1],,[6, 32, 1, 1, 3],,noPlanSynthesised,,218612
708,,[r2, r3, r4, r5, r1],,[323, 2, 1, 1, 6],,noPlanSynthesised,,218792
1043,,[r2, r3, r4, r5, r1],,[1, 23, 1, 1, 76],,noPlanSynthesised,,219601
766,,[r2, r3, r4, r5, r1],,[104, 4, 2, 2, 6],,noPlanSynthesised,,220485
969,,[r2, r3, r4, r5, r1],,[5, 3, 2, 1, 15],,noPlanSynthesised,,220645
1417,,[r2, r3, r4, r5, r1],,[2, 3, 1, 1, 13],,noPlanSynthesised,,222666
1085,,[r2, r3, r4, r5, r1],,[2, 24, 2, 1, 576],,noPlanSynthesised,,229093
1108,,[r2, r3, r4, r5, r1],,[2, 6, 1, 2, 76],,noPlanSynthesised,,230988
148,,[r2, r3, r4, r5, r1],,[5, 8, 1, 2, 20],,noPlanSynthesised,,231840
636,,[r2, r3, r4, r5, r1],,[16, 653, 1, 2, 2],,noPlanSynthesised,,231974
103,,[r2, r3, r4, r5, r1],,[20, 5, 2, 1, 22],,noPlanSynthesised,,232240
1375,,[r2, r3, r4, r5, r1],,[306, 58, 1, 1, 1],,noPlanSynthesised,,232696
1184,,[r2, r3, r4, r5, r1],,[2, 16, 2, 2, 566],,noPlanSynthesised,,233795
934,,[r2, r3, r4, r5, r1],,[2, 6, 1, 2, 77],,noPlanSynthesised,,233950
1392,,[r2, r3, r4, r5, r1],,[4594, 13, 2, 2, 1],,noPlanSynthesised,,234260
560,,[r2, r3, r4, r5, r1],,[4, 23, 2, 2, 3],,noPlanSynthesised,,234543
1402,,[r2, r3, r4, r5, r1],,[1, 2, 2, 1, 15201],,noPlanSynthesised,,234672
763,,[r2, r3, r4, r5, r1],,[63, 93, 1, 2, 2],,noPlanSynthesised,,234893
1181,,[r2, r3, r4, r5, r1],,[1, 24, 1, 1, 530],,noPlanSynthesised,,236810
414,,[r2, r3, r4, r5, r1],,[4, 71, 2, 2, 4],,noPlanSynthesised,,237231
566,,[r2, r3, r4, r5, r1],,[509, 4, 2, 1, 2],,noPlanSynthesised,,237337
1409,,[r2, r3, r4, r5, r1],,[12, 3, 1, 1, 36],,noPlanSynthesised,,237503
1022,,[r2, r3, r4, r5, r1],,[5, 23, 1, 1, 70],,noPlanSynthesised,,238128
483,,[r2, r3, r4, r5, r1],,[23, 2, 1, 2, 23],,noPlanSynthesised,,238201
802,,[r2, r3, r4, r5, r1],,[69, 3, 2, 1, 22],,noPlanSynthesised,,238297
1700,,[r2, r3, r4, r5, r1],,[24, 110, 2, 2, 2],,noPlanSynthesised,,238664
1724,,[r2, r3, r4, r5, r1],,[2, 22, 1, 1, 529],,noPlanSynthesised,,238908
66,,[r2, r3, r4, r5, r1],,[13, 5, 1, 1, 18],,noPlanSynthesised,,238982
1211,,[r2, r3, r4, r5, r1],,[1, 481, 2, 1, 16],,noPlanSynthesised,,239186
881,,[r2, r3, r4, r5, r1],,[115, 22, 1, 2, 6],,noPlanSynthesised,,240161
626,,[r2, r3, r4, r5, r1],,[20, 8, 2, 1, 2],,noPlanSynthesised,,240375
74,,[r2, r3, r4, r5, r1],,[11, 2, 2, 1, 7],,noPlanSynthesised,,240420
327,,[r2, r3, r4, r5, r1],,[5, 8, 2, 1, 2],,noPlanSynthesised,,240711
327,,[r2, r3, r4, r5, r1],,[5, 22, 2, 1, 60],,noPlanSynthesised,,241057
740,,[r2, r3, r4, r5, r1],,[178, 1, 1, 2, 3],,noPlanSynthesised,,241169
988,,[r2, r3, r4, r5, r1],,[6, 14, 2, 2, 83],,noPlanSynthesised,,241868
613,,[r2, r3, r4, r5, r1],,[53, 58, 1, 1, 2],,noPlanSynthesised,,242407
1048,,[r2, r3, r4, r5, r1],,[6, 5, 1, 2, 420],,noPlanSynthesised,,242670
254,,[r2, r3, r4, r5, r1],,[6, 1, 1, 2, 16],,noPlanSynthesised,,242908
325,,[r2, r3, r4, r5, r1],,[5, 37, 1, 1, 17],,noPlanSynthesised,,242911
684,,[r2, r3, r4, r5, r1],,[4, 9, 2, 2, 4],,noPlanSynthesised,,243526
162,,[r2, r3, r4, r5, r1],,[11, 3, 2, 2, 8],,noPlanSynthesised,,244449
1605,,[r2, r3, r4, r5, r1],,[1, 22, 2, 1, 4915],,noPlanSynthesised,,244732
894,,[r2, r3, r4, r5, r1],,[5, 2, 2, 1, 1],,noPlanSynthesised,,244978
253,,[r2, r3, r4, r5, r1],,[19, 4, 2, 1, 4],,noPlanSynthesised,,245104
138,,[r2, r3, r4, r5, r1],,[6, 83, 1, 1, 18],,noPlanSynthesised,,246036
1215,,[r2, r3, r4, r5, r1],,[2, 4, 1, 2, 80],,noPlanSynthesised,,247800
1445,,[r2, r3, r4, r5, r1],,[2, 491, 1, 2, 4],,noPlanSynthesised,,247862
1091,,[r2, r3, r4, r5, r1],,[1, 17, 2, 2, 35],,noPlanSynthesised,,248100
23,,[r2, r3, r4, r5, r1],,[2, 15, 1, 2, 55],,noPlanSynthesised,,248747
693,,[r2, r3, r4, r5, r1],,[71, 8, 1, 1, 5],,noPlanSynthesised,,254171
69,,[r2, r3, r4, r5, r1],,[2, 2, 1, 1, 13],,noPlanSynthesised,,254435
63,,[r2, r3, r4, r5, r1],,[5, 24, 1, 1, 1],,noPlanSynthesised,,255118
745,,[r2, r3, r4, r5, r1],,[4381, 5, 2, 1, 1],,noPlanSynthesised,,255247
1193,,[r2, r3, r4, r5, r1],,[6, 6, 2, 1, 649],,noPlanSynthesised,,255358
238,,[r2, r3, r4, r5, r1],,[246, 1, 1, 1, 3],,noPlanSynthesised,,256049
1135,,[r2, r3, r4, r5, r1],,[2, 23, 2, 1, 131],,noPlanSynthesised,,260107
450,,[r2, r3, r4, r5, r1],,[82, 13, 1, 2, 4],,noPlanSynthesised,,261957
1186,,[r2, r3, r4, r5, r1],,[3, 4, 1, 2, 571],,noPlanSynthesised,,262122
295,,[r2, r3, r4, r5, r1],,[24, 20, 2, 1, 20],,noPlanSynthesised,,263758
1153,,[r2, r3, r4, r5, r1],,[1, 14, 2, 1, 10],,noPlanSynthesised,,264002
533,,[r2, r3, r4, r5, r1],,[219, 4, 1, 1, 1],,noPlanSynthesised,,264131
1666,,[r2, r3, r4, r5, r1],,[1, 43, 2, 2, 249],,noPlanSynthesised,,264336
1642,,[r2, r3, r4, r5, r1],,[1, 474, 1, 2, 89],,noPlanSynthesised,,264408
1068,,[r2, r3, r4, r5, r1],,[4, 5, 2, 2, 189],,noPlanSynthesised,,264486
621,,[r2, r3, r4, r5, r1],,[464, 24, 1, 2, 1],,noPlanSynthesised,,264839
341,,[r2, r3, r4, r5, r1],,[24, 1, 1, 2, 98],,noPlanSynthesised,,264958
583,,[r2, r3, r4, r5, r1],,[78, 4, 2, 2, 7],,noPlanSynthesised,,265033
506,,[r2, r3, r4, r5, r1],,[53, 2, 1, 2, 2],,noPlanSynthesised,,265110
1454,,[r2, r3, r4, r5, r1],,[19, 4, 2, 2, 2],,noPlanSynthesised,,265299
826,,[r2, r3, r4, r5, r1],,[9, 62, 1, 2, 1],,noPlanSynthesised,,265423
347,,[r2, r3, r4, r5, r1],,[60, 6, 1, 1, 18],,noPlanSynthesised,,265506
1503,,[r2, r3, r4, r5, r1],,[5, 11, 2, 1, 76],,noPlanSynthesised,,265757
1424,,[r2, r3, r4, r5, r1],,[3, 16, 1, 1, 75],,noPlanSynthesised,,266062
1659,,[r2, r3, r4, r5, r1],,[1, 5, 2, 2, 805],,noPlanSynthesised,,266424
1128,,[r2, r3, r4, r5, r1],,[3, 4, 1, 2, 97],,noPlanSynthesised,,267017
700,,[r2, r3, r4, r5, r1],,[17, 107, 1, 2, 4],,noPlanSynthesised,,267173
1171,,[r2, r3, r4, r5, r1],,[5, 9, 1, 2, 4],,noPlanSynthesised,,267510
307,,[r2, r3, r4, r5, r1],,[6, 20, 1, 2, 3],,noPlanSynthesised,,268398
980,,[r2, r3, r4, r5, r1],,[1, 18, 2, 2, 469],,noPlanSynthesised,,268676
1036,,[r2, r3, r4, r5, r1],,[6, 16, 1, 2, 18],,noPlanSynthesised,,269000
325,,[r2, r3, r4, r5, r1],,[4, 44, 2, 1, 5],,noPlanSynthesised,,269012
45,,[r2, r3, r4, r5, r1],,[9, 1, 1, 2, 21],,noPlanSynthesised,,269216
1399,,[r2, r3, r4, r5, r1],,[654, 18, 1, 1, 1],,noPlanSynthesised,,269394
1046,,[r2, r3, r4, r5, r1],,[1, 55, 1, 2, 12],,noPlanSynthesised,,269648
429,,[r2, r3, r4, r5, r1],,[603, 2, 1, 1, 1],,noPlanSynthesised,,269753
53,,[r2, r3, r4, r5, r1],,[13, 1, 2, 1, 115],,noPlanSynthesised,,269987
825,,[r2, r3, r4, r5, r1],,[378, 2, 1, 2, 4],,noPlanSynthesised,,270080
153,,[r2, r3, r4, r5, r1],,[12, 2, 1, 1, 13],,noPlanSynthesised,,270180
292,,[r2, r3, r4, r5, r1],,[21, 4, 2, 1, 65],,noPlanSynthesised,,270296
1500,,[r2, r3, r4, r5, r1],,[9, 8, 1, 1, 13],,noPlanSynthesised,,270701
1298,,[r2, r3, r4, r5, r1],,[5, 50, 2, 1, 20],,noPlanSynthesised,,271530
1163,,[r2, r3, r4, r5, r1],,[20, 17, 2, 1, 19],,noPlanSynthesised,,271743
604,,[r2, r3, r4, r5, r1],,[410, 1, 2, 1, 3],,noPlanSynthesised,,274282
1178,,[r2, r3, r4, r5, r1],,[3, 11, 1, 2, 7],,noPlanSynthesised,,274654
162,,[r2, r3, r4, r5, r1],,[18, 5, 1, 1, 18],,noPlanSynthesised,,275563
949,,[r2, r3, r4, r5, r1],,[24, 5, 2, 1, 54],,noPlanSynthesised,,275678
916,,[r2, r3, r4, r5, r1],,[3778, 3, 2, 2, 2],,noPlanSynthesised,,275772
742,,[r2, r3, r4, r5, r1],,[17, 78, 2, 2, 2],,noPlanSynthesised,,276050
1326,,[r2, r3, r4, r5, r1],,[91, 3, 2, 1, 1],,noPlanSynthesised,,276277
367,,[r2, r3, r4, r5, r1],,[12, 6, 2, 1, 65],,noPlanSynthesised,,276549
917,,[r2, r3, r4, r5, r1],,[474, 14, 2, 1, 1],,noPlanSynthesised,,276859
920,,[r2, r3, r4, r5, r1],,[551, 24, 1, 2, 1],,noPlanSynthesised,,277024
840,,[r2, r3, r4, r5, r1],,[638, 6, 2, 1, 2],,noPlanSynthesised,,277111
732,,[r2, r3, r4, r5, r1],,[431, 15, 2, 1, 1],,noPlanSynthesised,,277220
511,,[r2, r3, r4, r5, r1],,[114, 20, 1, 2, 3],,noPlanSynthesised,,279532
1484,,[r2, r3, r4, r5, r1],,[4, 40, 2, 1, 24],,noPlanSynthesised,,281175
1219,,[r2, r3, r4, r5, r1],,[7, 3, 2, 1, 111],,noPlanSynthesised,,281284
351,,[r2, r3, r4, r5, r1],,[4, 7, 1, 1, 96],,noPlanSynthesised,,284018
697,,[r2, r3, r4, r5, r1],,[640, 1, 1, 1, 2],,noPlanSynthesised,,284120
2,,[r2, r3, r4, r5, r1],,[1, 5, 2, 1, 29007],,noPlanSynthesised,,284187
1682,,[r2, r3, r4, r5, r1],,[6, 13, 1, 1, 108],,noPlanSynthesised,,286999
1427,,[r2, r3, r4, r5, r1],,[11, 1, 2, 2, 51],,noPlanSynthesised,,287103
1454,,[r2, r3, r4, r5, r1],,[83, 6, 1, 2, 5],,noPlanSynthesised,,287287
366,,[r2, r3, r4, r5, r1],,[1, 15, 1, 2, 9],,noPlanSynthesised,,287608
1497,,[r2, r3, r4, r5, r1],,[21, 2, 2, 2, 20],,noPlanSynthesised,,287686
127,,[r2, r3, r4, r5, r1],,[14, 22, 2, 2, 21],,noPlanSynthesised,,287757
943,,[r2, r3, r4, r5, r1],,[2, 15, 1, 1, 76],,noPlanSynthesised,,288456
1156,,[r2, r3, r4, r5, r1],,[5, 52, 2, 1, 18],,noPlanSynthesised,,288618
1525,,[r2, r3, r4, r5, r1],,[2, 17, 1, 1, 1],,noPlanSynthesised,,289209
978,,[r2, r3, r4, r5, r1],,[2, 79, 2, 2, 18],,noPlanSynthesised,,290347
294,,[r2, r3, r4, r5, r1],,[6, 6, 2, 2, 71],,noPlanSynthesised,,290465
899,,[r2, r3, r4, r5, r1],,[97, 1, 1, 1, 1],,noPlanSynthesised,,290604
659,,[r2, r3, r4, r5, r1],,[75, 10, 1, 2, 1],,noPlanSynthesised,,291662
567,,[r2, r3, r4, r5, r1],,[110, 17, 2, 1, 5],,noPlanSynthesised,,291974
1569,,[r2, r3, r4, r5, r1],,[18, 101, 2, 2, 4],,noPlanSynthesised,,292184
1124,,[r2, r3, r4, r5, r1],,[2, 3, 1, 2, 17],,noPlanSynthesised,,292399
840,,[r2, r3, r4, r5, r1],,[635, 1, 2, 1, 2],,noPlanSynthesised,,292482
1160,,[r2, r3, r4, r5, r1],,[4, 67, 1, 1, 15],,noPlanSynthesised,,293183
90,,[r2, r3, r4, r5, r1],,[22, 4, 2, 1, 7],,noPlanSynthesised,,293247
1241,,[r2, r3, r4, r5, r1],,[3, 102, 1, 2, 19],,noPlanSynthesised,,293445
1057,,[r2, r3, r4, r5, r1],,[2, 110, 2, 2, 23],,noPlanSynthesised,,293552
393,,[r2, r3, r4, r5, r1],,[24, 3, 1, 2, 12],,noPlanSynthesised,,293601
688,,[r2, r3, r4, r5, r1],,[1, 8, 2, 2, 9],,noPlanSynthesised,,293885
789,,[r2, r3, r4, r5, r1],,[427, 15, 2, 2, 1],,noPlanSynthesised,,294085
1695,,[r2, r3, r4, r5, r1],,[675, 4, 1, 2, 4],,noPlanSynthesised,,294347
1125,,[r2, r3, r4, r5, r1],,[4, 13, 2, 2, 117],,noPlanSynthesised,,294736
1425,,[r2, r3, r4, r5, r1],,[4, 8, 2, 2, 69],,noPlanSynthesised,,295002
817,,[r2, r3, r4, r5, r1],,[69, 3, 1, 2, 14],,noPlanSynthesised,,295170
46,,[r2, r3, r4, r5, r1],,[10, 11, 1, 2, 5],,noPlanSynthesised,,295363
1017,,[r2, r3, r4, r5, r1],,[1, 17, 1, 2, 475],,noPlanSynthesised,,295562
945,,[r2, r3, r4, r5, r1],,[1, 21, 1, 1, 14],,noPlanSynthesised,,296372
1423,,[r2, r3, r4, r5, r1],,[1, 22, 2, 1, 88],,noPlanSynthesised,,296563
156,,[r2, r3, r4, r5, r1],,[26, 3, 1, 1, 10],,noPlanSynthesised,,298148
1342,,[r2, r3, r4, r5, r1],,[10594, 5, 2, 2, 1],,noPlanSynthesised,,298254
440,,[r2, r3, r4, r5, r1],,[14, 7, 2, 2, 21],,noPlanSynthesised,,298672
1213,,[r2, r3, r4, r5, r1],,[2, 4, 2, 1, 429],,noPlanSynthesised,,298835
1497,,[r2, r3, r4, r5, r1],,[1, 5, 2, 2, 92],,noPlanSynthesised,,299180
1078,,[r2, r3, r4, r5, r1],,[4, 29, 2, 2, 24],,noPlanSynthesised,,299561
60,,[r2, r3, r4, r5, r1],,[18, 14, 1, 2, 22],,noPlanSynthesised,,299699
276,,[r2, r3, r4, r5, r1],,[3, 3, 1, 1, 698],,noPlanSynthesised,,299776
1390,,[r2, r3, r4, r5, r1],,[587, 48, 1, 2, 1],,noPlanSynthesised,,299985
164,,[r2, r3, r4, r5, r1],,[5, 103, 1, 2, 3],,noPlanSynthesised,,300754
1057,,[r2, r3, r4, r5, r1],,[1, 97, 1, 2, 6],,noPlanSynthesised,,301018
607,,[r2, r3, r4, r5, r1],,[48, 5, 2, 1, 1],,noPlanSynthesised,,303107
1100,,[r2, r3, r4, r5, r1],,[1, 39, 2, 1, 81],,noPlanSynthesised,,303671
1246,,[r2, r3, r4, r5, r1],,[2, 555, 2, 2, 3],,noPlanSynthesised,,303930
371,,[r2, r3, r4, r5, r1],,[26, 5, 1, 2, 9],,noPlanSynthesised,,304013
1034,,[r2, r3, r4, r5, r1],,[2, 18, 2, 1, 440],,noPlanSynthesised,,304074
595,,[r2, r3, r4, r5, r1],,[15, 39, 2, 2, 3],,noPlanSynthesised,,304265
577,,[r2, r3, r4, r5, r1],,[9, 16, 2, 1, 10],,noPlanSynthesised,,305360
682,,[r2, r3, r4, r5, r1],,[12, 24, 2, 1, 4],,noPlanSynthesised,,306624
971,,[r2, r3, r4, r5, r1],,[6, 21, 2, 2, 49],,noPlanSynthesised,,307048
864,,[r2, r3, r4, r5, r1],,[85, 1, 1, 2, 5],,noPlanSynthesised,,307242
171,,[r2, r3, r4, r5, r1],,[1, 3, 2, 2, 72],,noPlanSynthesised,,307441
